HostSampleID	phylum_Actinobacteria	phylum_Bacteroidetes	phylum_Cyanobacteria.Chloroplast	phylum_Firmicutes	phylum_Fusobacteria	phylum_Proteobacteria	phylum_unclassified_Bacteria	class_Actinobacteria	class_Alphaproteobacteria	class_Bacilli	class_Bacteroidia	class_Betaproteobacteria	class_Chloroplast	class_Clostridia	class_Flavobacteria	class_Fusobacteria	class_Gammaproteobacteria	class_Negativicutes	class_unclassified_Bacteria	order_Actinomycetales	order_Bacillales	order_Bacteroidales	order_Burkholderiales	order_Clostridiales	order_Enterobacteriales	order_Flavobacteriales	order_Fusobacteriales	order_Lactobacillales	order_Neisseriales	order_Pasteurellales	order_Pseudomonadales	order_Rhizobiales	order_Selenomonadales	order_unclassified_Bacteria	order_unclassified_Chloroplast	family_Actinomycetaceae	family_Bacillaceae.1	family_Bacillales_Incertae.Sedis.XI	family_Carnobacteriaceae	family_Chloroplast	family_Clostridiales_Incertae.Sedis.XI	family_Comamonadaceae	family_Corynebacteriaceae	family_Enterobacteriaceae	family_Flavobacteriaceae	family_Fusobacteriaceae	family_Lachnospiraceae	family_Micrococcaceae	family_Moraxellaceae	family_Neisseriaceae	family_Pasteurellaceae	family_Porphyromonadaceae	family_Prevotellaceae	family_Propionibacteriaceae	family_Staphylococcaceae	family_Streptococcaceae	family_Veillonellaceae	family_unclassified_Actinomycetales	family_unclassified_Bacteria	genus_Actinomyces	genus_Anaerococcus	genus_Corynebacterium	genus_Dolosigranulum	genus_Finegoldia	genus_Fusobacterium	genus_Gemella	genus_Granulicatella	genus_Neisseria	genus_Peptoniphilus	genus_Porphyromonas	genus_Prevotella	genus_Propionibacterium	genus_Rothia	genus_Staphylococcus	genus_Streptococcus	genus_Streptophyta	genus_Veillonella	genus_unclassified_Actinomycetales	genus_unclassified_Bacteria	genus_unclassified_Neisseriaceae
ZMGT937-01	0.826458677	0.013218089	0.004837258	0.06339058	0.001612419	0.084258287	0.000899955	0.826458677	0.013893055	0.044247788	0.009299535	0.0239988	0.004837258	0.0179991	0.003918554	0.001612419	0.043497825	0.001143693	0.000899955	0.825089996	0.04019799	0.009299535	0.021130193	0.0179991	0.017942853	0.003918554	0.001612419	0.004049798	0.000918704	0.000243738	0.02139268	0.005718464	0.001143693	0.000899955	0.004837258	0	0.000262487	0	0.001687416	0.004837258	3.75E-05	0.016236688	0.545372731	0.017942853	0.003918554	0.001612419	0.004462277	0.002099895	0.009449528	0.000918704	0.000243738	0.001181191	0.002624869	0.129293535	0.038135593	0.001574921	0.001143693	0.143130343	0.000899955	0	0	0.545222739	0.000187491	0	0.001612419	0	0.001499925	0.000899955	3.75E-05	1.87E-05	0.00260612	0.129274786	0.002099895	0.038135593	0.001574921	0.004837258	0.001143693	0.143130343	0.000899955	1.87E-05
ZMGT937-02	0.907642812	0.004001883	0	0.05398619	0.000183093	0.03104729	0.00167399	0.907642812	0.009259259	0.040175769	0.003374137	0.010070098	0	0.012502616	0.000627746	0.000183093	0.010619376	0.000653902	0.00167399	0.906675037	0.03614773	0.003374137	0.008971542	0.012502616	0.004603474	0.000627746	0.000183093	0.004028039	2.62E-05	2.62E-05	0.004838878	0.001438585	0.000653902	0.00167399	0	0.000209249	0	0.000287717	0.000758527	0	0.000209249	0.005989747	0.665489642	0.004603474	0.000627746	0.000156937	0.007323708	0.002249425	0.002641766	2.62E-05	2.62E-05	0.000836995	0.000836995	0.133736137	0.035284578	0.003269512	0.000549278	0.103159657	0.00167399	0.000209249	0.00013078	0.665254237	0.000706215	2.62E-05	0.000156937	0.000287717	5.23E-05	2.62E-05	5.23E-05	0.00047081	0.000680059	0.133553045	0.000653902	0.035284578	0.003269512	0	0.000523122	0.103159657	0.00167399	0
ZMGT937-04	0.704560698	0.011215441	0.000223564	0.272673075	0	0.009725017	0.001341382	0.704560698	0.000335345	0.26242641	0.011215441	0.000558909	0.000223564	0.00931515	0	0	0.008644459	0.000223564	0.001341382	0.704337134	0.261569416	0.011215441	0.000409867	0.00931515	0.007787466	0	0	0.000856994	0.000149042	0.000484388	0.000372606	0.000111782	0.000223564	0.001341382	0.000223564	0.000298085	0	0	0	0.000223564	0.001676727	0.000149042	0.493367613	0.007787466	0	0	0.004135927	0.000558909	0	0.000149042	0.000484388	0.001378642	0.001192339	0.107459572	0.260712423	0.000745212	0.000111782	0.102466652	0.001341382	0.000298085	0.001676727	0.493330352	0	0	0	0	0	0.000111782	0	0.000111782	0.00059617	0.107422312	0.000186303	0.260712423	0.000745212	0.000111782	0.000111782	0.102466652	0.001341382	0
ZMGT937-06	0.948398778	0.001991626	0	0.049586964	0	2.26E-05	0	0.948398778	0	0.031911282	0.001991626	0	0	0.017675682	0	0	2.26E-05	0	0	0.948398778	0.031866018	0.001991626	0	0.017675682	0	0	0	4.53E-05	0	2.26E-05	0	0	0	0	0	0	0.01294557	0	2.26E-05	0	0.017675682	0	0.649247482	0	0	0	0	0	0	0	2.26E-05	0.001991626	0	0.233744483	0.018920448	2.26E-05	0	0.065406812	0	0	0.017675682	0.649247482	2.26E-05	0	0	0	0	0	0	0	0	0.233744483	0	0.018920448	2.26E-05	0	0	0.065406812	0	0
ZMGT937-07	0.311012046	0	0	0.504410509	0	0.184577445	0	0.311012046	0.122450915	0.413544532	0	0.062126529	0	0.090865977	0	0	0	0	0	0.311012046	0.364317557	0	0.06203168	0.090865977	0	0	0	0.049226975	9.48E-05	0	0	0.097031206	0	0	0	0	0.206582567	0.046950583	0	0	0	0.06203168	0.127952196	0	0	0	0.090771128	0	0	9.48E-05	0	0	0	0.124253059	0.110784407	0.049226975	0	0.058806791	0	0	0	0.127952196	0	0	0	0.046950583	0	0	0	0	0	0.124253059	0	0.110784407	0.049226975	0	0	0.058806791	0	9.48E-05
ZMGT937-08	0.812754948	0.001038677	0	0.1792378	0	0.006968575	0	0.812754948	7.55E-05	0.137445233	0	1.89E-05	0	0.041773682	0.001038677	0	0.00687415	0	0	0.812754948	0.135481191	0	0	0.041773682	0.004230246	0.001038677	0	0.001964043	1.89E-05	0	0.002643904	0	0	0	0	0	0.009310319	0.001189757	5.67E-05	0	0.039394168	0	0.342517752	0.004230246	0.001038677	0	0.001189757	9.44E-05	3.78E-05	1.89E-05	0	0	0	0.315965403	0.124981115	0.001907388	0	0.154120713	0	0	0.010915546	0.342517752	5.67E-05	0.000207735	0	0.001189757	0	0	0.028270887	0	0	0.315965403	0	0.124981115	0.001907388	0	0	0.154120713	0	1.89E-05
ZMGT937-09	0.925606641	0.000242656	0.008659004	0.062822478	0	0.002222222	0.000446999	0.925606641	0	0.049821201	2.55E-05	0.000178799	0.008659004	0.013001277	0.000217114	0	0.001762452	0	0.000446999	0.925606641	0.049501916	2.55E-05	0.000153257	0.013001277	0.001736909	0.000217114	0	0.000319285	2.55E-05	0	2.55E-05	0	0	0.000446999	0.008659004	7.66E-05	0	0	0	0.008659004	0.01284802	0.000153257	0.384431673	0.001736909	0.000217114	0	0.000114943	2.55E-05	2.55E-05	2.55E-05	0	0	2.55E-05	0.316666667	0.049489144	0	0	0.224316731	0.000446999	7.66E-05	0.004763729	0.384329502	0	0.002630907	0	0	0	2.55E-05	0.005453384	0	2.55E-05	0.316666667	0	0.049489144	0	0.008659004	0	0.224316731	0.000446999	0
ZMGT937-1011	0.854624253	0.026298073	0.000462846	0.034755533	0	0.079104603	0.001514769	0.854624253	0.024067996	0.013885382	0.014684844	0.024657073	0.000462846	0.020785997	0.009509383	0	0.027097534	0	0.001514769	0.854624253	0.006437768	0.014684844	0.024657073	0.020785997	0.000799461	0.009509383	0	0.007447614	0	0	0.024488765	0.001725154	0	0.001514769	0.000462846	0.000252461	0	0	0.001809307	0.000462846	0	0.02415215	0.263653959	0.000799461	0.009509383	0	0.011234537	0.005554153	0.019397459	0	0	0.000631154	0.005974922	0.398047631	0.006437768	0.005512076	0	0.171842127	0.001514769	0.000252461	0	0.263653959	4.21E-05	0	0	0	0.00176723	0	0	0.000504923	0.005974922	0.395438862	0.004039384	0.006437768	0.004712615	0.000462846	0	0.171842127	0.001514769	0
ZMGT937-1013	0.687562738	0.013250351	0.001003814	0.048685003	0.001304959	0.245482835	0.000552098	0.687562738	0.015107408	0.039249147	0.011594057	0.026450512	0.001003814	0.009435856	0.001656294	0.001304959	0.203824533	0	0.000552098	0.68490263	0.03533427	0.011594057	0.026199558	0.009435856	0.031921301	0.001656294	0.001304959	0.003914877	0.000250954	0.001304959	0.166532825	0.008783377	0	0.000552098	0.001003814	0.000602289	0	5.02E-05	0.001254768	0.001003814	0.001003814	0.016462558	0.351234692	0.031921301	0.001656294	0.001304959	0.0048685	0.000100381	0.159506123	0.000250954	0.001304959	0.001706485	0.005219835	0.135364385	0.034129693	0.001806866	0	0.192330857	0.000552098	0.000602289	0.001003814	0.35113431	5.02E-05	0	0.001304959	5.02E-05	0	0.000200763	0	0.000803052	0.004617547	0.135364385	0.000100381	0.034129693	0.001304959	0.001003814	0	0.192330857	0.000552098	5.02E-05
ZMGT937-1014	0.371626646	0.002470536	0.000226886	0.308022941	7.56E-05	0.316405118	0.000642844	0.371626646	0.001915926	0.259658411	0.002168022	0.001588202	0.000226886	0.048062016	6.30E-05	7.56E-05	0.312737127	0.000100838	0.000642844	0.371551018	0.105086028	0.002168022	0.001462154	0.048062016	0.001222663	6.30E-05	7.56E-05	0.154572383	0.000126048	0.302275162	0.008558644	0.000945358	0.000100838	0.000642844	0.000226886	8.82E-05	1.26E-05	1.26E-05	0.154118611	0.000226886	0.044545283	0.000907544	0.16182013	0.001222663	6.30E-05	6.30E-05	0.001663831	0.000352934	0.00736119	0.000126048	0.302275162	0.000315119	0.000327724	0.136787042	0.104745699	0.000365539	5.04E-05	0.070611962	0.000642844	8.82E-05	0.029885927	0.161807525	0.154118611	0.001487364	6.30E-05	1.26E-05	0	6.30E-05	0.013171992	3.78E-05	0.000252096	0.136673599	1.26E-05	0.104745699	0.000352934	0.000226886	5.04E-05	0.070611962	0.000642844	6.30E-05
ZMBVNFM-01	0.628961443	7.98E-05	0.00083819	0.368324419	0	0.00147681	0.00031931	0.628961443	0.000518879	0.352598387	3.99E-05	0.000159655	0.000758362	0.015726032	0	0	0.000798276	0	0.00031931	0.628921529	0.066616109	3.99E-05	7.98E-05	0.015726032	0	0	0	0.285982278	7.98E-05	0	0.000119741	0.00031931	0	0.00031931	0.000758362	0	0	0	0.285782709	0.000758362	0.015686118	0	0.522511375	0	0	0	3.99E-05	0	0.000119741	7.98E-05	0	0	0	0.104933344	0.066616109	7.98E-05	0	0.00083819	0.00031931	0	0.015646204	0.522511375	0.285782709	0	0	0	0	0	0	0	0	0.104933344	0	0.066616109	7.98E-05	0.000758362	0	0.00083819	0.00031931	7.98E-05
ZMBVNFM-02	0.792483606	0.000582537	0.000249659	0.204320762	0.00076562	0.001597816	0	0.792483606	0.000732332	0.190156786	0.000366166	0	9.99E-05	0.012349789	0.000216371	0.00076562	0.000549249	0.001814187	0	0.792483606	0.06827336	0.000366166	0	0.012349789	0	0.000216371	0.00076562	0.121883426	0	0	6.66E-05	0	0.001814187	0	9.99E-05	0.000416098	0.000366166	9.99E-05	0.119220399	9.99E-05	0.012283213	0	0.556705835	0	0.000216371	0.00038281	6.66E-05	1.66E-05	6.66E-05	0	0	0.000116507	0.000249659	0.233847076	0.06780733	0.002663027	0.001814187	0.000798908	0	0.000416098	0.012266569	0.556705835	0.119220399	0	0.00038281	9.99E-05	0	0	1.66E-05	0.000116507	0.000249659	0.233847076	1.66E-05	0.06780733	0.002663027	9.99E-05	0.001730968	0.000798908	0	0
ZMBVNFM-03	0.674757743	0	0.00232757	0.322249667	0	0.000617519	4.75E-05	0.674757743	0.000142504	0.320824625	0	0.000285009	0.00232757	0.001377541	0	0	0.000142504	4.75E-05	4.75E-05	0.674757743	0.098185446	0	0.000237507	0.001377541	4.75E-05	0	0	0.222639179	4.75E-05	0	4.75E-05	4.75E-05	4.75E-05	4.75E-05	0.00232757	0	0	0	0.219361581	0.00232757	0.001235037	9.50E-05	0.644024321	4.75E-05	0	0	9.50E-05	0	0	4.75E-05	0	0	0	0.030115903	0.098137944	0.003040091	4.75E-05	0.000142504	4.75E-05	0	0.001235037	0.644024321	0.219361581	0	0	0	0	0	0	0	0	0.030115903	0	0.098137944	0.003040091	0.00232757	4.75E-05	0.000142504	4.75E-05	4.75E-05
ZMBVNFM-04	0.666627398	0.000530129	0.00084428	0.32979914	0.000157075	0.001963441	0	0.666627398	0.000883548	0.327933871	0.000333785	0.000392688	0.000687204	0.000746107	5.89E-05	0.000157075	0.000373054	0.001079892	0	0.666450688	0.073491587	0.000333785	0.000235613	0.000746107	1.96E-05	5.89E-05	0.000157075	0.254442285	0.000157075	0	0.000235613	9.82E-05	0.001079892	0	0.000687204	0.000353419	0.000215978	0	0.252930435	0.000687204	0.000589032	9.82E-05	0.621173745	1.96E-05	5.89E-05	0	0.000137441	0.000510495	0	0.000157075	0	7.85E-05	0.000255247	0.041389331	0.073255974	0.001492215	0.001079892	0.002454301	0	0.000353419	0.000589032	0.621173745	0.252891166	0	0	0	3.93E-05	9.82E-05	0	0	0.000255247	0.041369696	0	0.073216705	0.001492215	0.000687204	0.001060258	0.002454301	0	1.96E-05
ZMBVNFM-07	0.6186956	0	0.000119232	0.380469775	0.000119232	0.000476929	0	0.6186956	0.000238464	0.379873614	0	0.000238464	0.000119232	0.000596161	0	0.000119232	0	0	0	0.618576368	0.005842375	0	0.000238464	0.000596161	0	0	0.000119232	0.374031239	0	0	0	0.000119232	0	0	0.000119232	0.000238464	0	0	0.37355431	0.000119232	0.000238464	0	0.61034935	0	0	0	0.000238464	0	0	0	0	0	0	0.007750089	0.005842375	0.000476929	0	0.000119232	0	0.000238464	0.000119232	0.61034935	0.37355431	0	0	0	0	0	0.000119232	0	0	0.007630857	0	0.005842375	0.000476929	0.000119232	0	0.000119232	0	0
ZMBVNFM-08	0.526411282	0.000247412	0.002886479	0.066141602	0	0.402952456	0.001030885	0.526411282	0.002103006	0.057564637	4.12E-05	0.000742237	0.002721537	0.008576966	0.000206177	0	0.400107212	0	0.001030885	0.526411282	0.054018391	4.12E-05	0.000577296	0.008576966	0.000412354	0.000206177	0	0.003546246	0.000164942	8.25E-05	0.399612387	0.001814358	0	0.001030885	0.002721537	0	0.000164942	0	0.003216362	0.002721537	0.008576966	0	0.418539442	0.000412354	0.000206177	0	0	0.000288648	0.399612387	0.000164942	8.25E-05	0	4.12E-05	0.104944126	0.053853449	0.000329883	0	0.001608181	0.001030885	0	0.008576966	0.418539442	0.003216362	0	0	0	0	0.000164942	0	0	4.12E-05	0.104944126	4.12E-05	0.053688508	0.000329883	0.002721537	0	0.001608181	0.001030885	0
ZMBVNFM-10	0.237954587	0	0	0.031959572	0	0.730085841	0	0.237954587	4.62E-05	0.031544213	0	0	0	0	0	0	0.73003969	0.000415359	0	0.237954587	0.010637807	0	0	0	0.007061104	0	0	0.020906406	0	0	0.722978586	2.31E-05	0.000415359	0	0	0.000253831	0	0	0.020906406	0	0	0	0.219124977	0.007061104	0	0	0	0	0.722978586	0	0	0	0	0.017398929	0.010153221	0	0.000415359	0.001176851	0	0.000253831	0	0.219124977	0.020906406	0	0	0	0	0	0	0	0	0.017398929	0	0.010153221	0	0	0.000415359	0.001176851	0	0
ZMBVNFM-1014	0.763493818	0.000201025	0.000100513	0.235903106	0	0.000301538	0	0.763493818	0.000201025	0.235802593	0.000201025	0.000100513	0.000100513	0.000100513	0	0	0	0	0	0.763493818	0.001708714	0.000201025	0	0.000100513	0	0	0	0.234093879	0.000100513	0	0	0.000201025	0	0	0.000100513	0	0	0	0.233993366	0.000100513	0.000100513	0	0.746406674	0	0	0	0	0	0	0.000100513	0	0	0.000201025	0.016584581	0.001708714	0.000100513	0	0.000301538	0	0	0	0.746406674	0.233993366	0	0	0	0	0.000100513	0.000100513	0	0.000201025	0.016584581	0	0.001708714	0.000100513	0.000100513	0	0.000301538	0	0
ZMBVNFM-1015	0.588059956	0	0	0.411769716	0	0.000170329	0	0.588059956	0.000170329	0.411429058	0	0	0	0.000255493	0	0	0	0	0	0.588059956	0.004002725	0	0	0.000255493	0	0	0	0.407426333	0	0	0	8.52E-05	0	0	0	0	0	0.000170329	0.407426333	0	0.000255493	0	0.576818259	0	0	0	0	8.52E-05	0	0	0	0	0	0.010901039	0.003832397	0	0	0.000255493	0	0	0.000255493	0.576818259	0.407426333	0	0	0.000170329	0	0	0	0	0	0.010901039	0	0.003832397	0	0	0	0.000255493	0	0
ZMBVNFM-1022	0.723858201	0.020585201	0.000328238	0.111507081	0	0.138281909	0.002391447	0.723858201	0.001219169	0.090265404	0.01842821	0.001219169	0.000328238	0.019366032	0.000937822	0	0.13326456	0.001875645	0.002391447	0.723670637	0.074087968	0.01842821	0.00084404	0.019366032	0	0.000937822	0	0.016177436	0.000375129	4.69E-05	0.133217669	0.000234456	0.001875645	0.002391447	0.000328238	0.000703367	0.000937822	0	0.015052049	0.000328238	0.013692207	0.000468911	0.509894026	0	0.000937822	0	0.000234456	0.000375129	0.133217669	0.000375129	4.69E-05	0.009378224	0.003423052	0.192956954	0.073150145	0.001125387	0.001875645	0.018944012	0.002391447	0.000703367	0.013317078	0.509894026	0.013973553	0	0	0	0.001078496	0.000375129	0.000328238	0.00881553	0.002672794	0.192910063	0.000140673	0.073150145	0.001125387	0.000328238	0.001641189	0.018944012	0.002391447	0
ZMBVNFM-1023	0.290258329	0.000603573	6.04E-05	0.081361661	0	0.627293578	0.000301787	0.290258329	0.000845002	0.075748431	0.000603573	0	6.04E-05	0.00561323	0	0	0.626448576	0	0.000301787	0.290258329	0.064944471	0.000603573	0	0.00561323	0	0	0	0.010803959	0	0	0.626448576	0	0	0.000301787	6.04E-05	6.04E-05	0	0	0.010381458	6.04E-05	0.005552873	0	0.21964027	0	0	0	6.04E-05	6.04E-05	0.626448576	0	0	0	0.000603573	0.0499155	0.064944471	0.000422501	0	0.020581845	0.000301787	6.04E-05	0.005492516	0.21964027	0.010381458	0	0	0	0	0	6.04E-05	0	0.000603573	0.0499155	6.04E-05	0.064944471	0.000422501	6.04E-05	0	0.020581845	0.000301787	0
ZMBVNFM-1025	0.385449444	0.000196665	0.001678204	0.080029369	0	0.53064034	0.001415985	0.385449444	0.001429096	0.068190162	0.000157332	6.56E-05	0.001678204	0.011839207	0	0	0.528031257	0	0.001415985	0.385449444	0.051670338	0.000157332	3.93E-05	0.011839207	0.003133522	0	0	0.016519824	2.62E-05	0	0.524897734	0.000550661	0	0.001415985	0.001678204	0	0	0	0.015864275	0.001678204	0.011026327	0	0.295206629	0.003133522	0	0	0.000458884	0.000367107	0.524897734	2.62E-05	0	0.000157332	0	0.078246276	0.050883679	0.000235997	0	0.011131215	0.001415985	0	0.011026327	0.295206629	0.015864275	0	0	0	0	0	0	0.000157332	0	0.078220055	1.31E-05	0.050569016	0.000235997	0.00040644	0	0.011131215	0.001415985	2.62E-05
ZMBVNFM-1032	0.281617992	0	0.003326599	0.091328394	0	0.623727015	0	0.281617992	0	0.085144595	0	0	0.003326599	0.0061838	0	0	0.623727015	0	0	0.281617992	0.084613972	0	0	0.0061838	0.000734709	0	0	0.000530623	0	0.028041389	0.594950917	0	0	0	0.003326599	0	0	0	0.000530623	0.003326599	0.002387804	0	0.180309802	0.000734709	0	0	0	0	0.594950917	0	0.028041389	0	0	0.088920182	0.046205025	0	0	0.012388008	0	0	0.002387804	0.180309802	0.000530623	0	0	0	0	0	0	0	0	0.088920182	0	0.046205025	0	0.003326599	0	0.012388008	0	0
ZMBVNFM-1033	0.549055384	0.00080454	0.014309317	0.427584225	0.000129301	0.006091516	0.000876374	0.549055384	0.003002658	0.426406149	0.00035917	0.001077509	0.01384958	0.001020042	0.000344803	0.000129301	0.00080454	0.000100567	0.000876374	0.548969183	0.424495367	0.00035917	0.00076144	0.001020042	0.000143668	0.000344803	0.000129301	0.001910782	0.000301702	0.000158035	0.000143668	0.000703972	0.000100567	0.000876374	0.01384958	0.000344803	0	2.87E-05	0.000201135	0.01384958	0.000675239	0.000129301	0.01304504	0.000143668	0.000344803	0.000129301	2.87E-05	0.000833273	0.000143668	0.000301702	0.000158035	0.000158035	0.000201135	0.531527907	0.424409166	0.001379211	0.000100567	0.002744056	0.000876374	0.000344803	0.000603405	0.01304504	1.44E-05	2.87E-05	0.000129301	2.87E-05	4.31E-05	0.000143668	1.44E-05	0.000158035	0.000201135	0.53138424	0	0.423848861	0.001379211	0.013806479	7.18E-05	0.002744056	0.000876374	0.000158035
ZMBVNFM-2015	0.899918682	0.000451766	9.04E-05	0.095774478	0.000662591	0.002409421	6.02E-05	0.899918682	0.000903533	0.095172123	0.000331295	0.001114357	9.04E-05	0.000602355	6.02E-05	0.000662591	0.000331295	0	6.02E-05	0.899888564	0.067554137	0.000331295	0.001024004	0.000602355	0.000240942	6.02E-05	0.000662591	0.027617986	9.04E-05	0	6.02E-05	3.01E-05	0	6.02E-05	9.04E-05	9.04E-05	0	0	0.026925278	9.04E-05	0.000361413	0.000722826	0.735656417	0.000240942	6.02E-05	0.000602355	0.000180707	0.00027106	3.01E-05	9.04E-05	0	0.000210824	3.01E-05	0.15519682	0.067524019	0.000240942	0	0.008222149	6.02E-05	9.04E-05	0.000331295	0.735656417	0.02689516	0	0.000572237	0	3.01E-05	6.02E-05	3.01E-05	0.000210824	3.01E-05	0.153961991	0	0.067493901	0.000240942	9.04E-05	0	0.008222149	6.02E-05	3.01E-05
ZMBVNFM-5011	0.699416082	0.001232121	0.001392832	0.294959019	0.000267852	0.002678524	0	0.699416082	0.001660685	0.286548454	0.001071409	0.000321423	0.001232121	0.006482027	0.000160711	0.000267852	5.36E-05	0.001928537	0	0.699362511	0.269673756	0.001071409	5.36E-05	0.006482027	0	0.000160711	0.000267852	0.016874699	0.000267852	0	5.36E-05	0.000214282	0.001928537	0	0.001232121	0.000160711	0	0	0.015535437	0.001232121	0.006374886	0	0.560989982	0	0.000160711	0.000160711	0	0.000857128	0	0.000267852	0	0.000267852	0.000803557	0.128676274	0.269673756	0.001339262	0.001928537	0.008356994	0	0.000160711	0.006267745	0.560989982	0.015267585	5.36E-05	0.000160711	0	0.000267852	5.36E-05	5.36E-05	0.000267852	0.000749987	0.128676274	0	0.269673756	0.001339262	0.001232121	0.001874967	0.008356994	0	0
ZMBVNFM-5012	0.889612725	4.00E-05	0.007473722	0.099996003	7.99E-05	0.001198993	0.001598657	0.889612725	0.000839295	0.096199193	0	0.000279765	0.007313856	0.003796811	4.00E-05	7.99E-05	7.99E-05	0	0.001598657	0.889612725	0.070141081	0	0.000199832	0.003796811	0	4.00E-05	7.99E-05	0.026058111	7.99E-05	0	7.99E-05	0.000199832	0	0.001598657	0.007313856	0	0	0	0.025658447	0.007313856	0.003636945	4.00E-05	0.735941809	0	4.00E-05	0	7.99E-05	0.000319731	7.99E-05	7.99E-05	0	0	0	0.136205587	0.070141081	0.000239799	0	0.016266336	0.001598657	0	0.00335718	0.735941809	0.025658447	0.000159866	0	0	0	0	0.000119899	0	0	0.136165621	0	0.070141081	0.000239799	0.007153991	0	0.016266336	0.001598657	7.99E-05
ZMBH10Z-01	0.828434446	0.00014752	0.002729117	0.145196386	3.69E-05	0.022533653	0.000848239	0.828434446	0.001475198	0.141102711	0	0.020800295	0.002729117	0.004056795	7.38E-05	3.69E-05	0.00025816	3.69E-05	0.000848239	0.828434446	0.140733911	0	0.0003688	0.004056795	0	7.38E-05	3.69E-05	0.0003688	0.020431495	0	0.00011064	0.00014752	3.69E-05	0.000848239	0.002729117	3.69E-05	0.00011064	3.69E-05	0.00011064	0.002729117	0.003909275	0	0.551429098	0	7.38E-05	3.69E-05	0.00014752	0.00029504	7.38E-05	0.020431495	0	0	0	0.25819657	0.140438871	0.00014752	3.69E-05	0.01696478	0.000848239	3.69E-05	0.003872395	0.551429098	3.69E-05	3.69E-05	3.69E-05	3.69E-05	7.38E-05	0	0	0	0	0.25819657	0.00014752	0.140401992	0.00014752	0.002729117	3.69E-05	0.01696478	0.000848239	0.020431495
ZMBH10Z-02	0.594298898	0.000496179	0.000124045	0.391981741	0	0.013074328	2.48E-05	0.594298898	0.000694651	0.379279547	0.000322517	0.011759452	0.000124045	0.012578148	4.96E-05	0	0.000545797	9.92E-05	2.48E-05	0.594224472	0.37848566	0.000322517	0.000272899	0.012578148	0.000396944	4.96E-05	0	0.000793887	0.011486554	4.96E-05	2.48E-05	0.000124045	9.92E-05	2.48E-05	0.000124045	0.00024809	7.44E-05	7.44E-05	0.000297708	0.000124045	0.01252853	0.000198472	0.422893718	0.000396944	4.96E-05	0	4.96E-05	0.000272899	2.48E-05	0.011486554	4.96E-05	0	0.000297708	0.159422447	0.378212762	0.000421753	9.92E-05	0.010568622	2.48E-05	0.00024809	0.012454103	0.422893718	2.48E-05	2.48E-05	0	7.44E-05	0.000272899	4.96E-05	4.96E-05	0	0.000297708	0.159422447	0.000124045	0.378212762	0.000421753	0.000124045	9.92E-05	0.010568622	2.48E-05	0.011436936
ZMBH10Z-03	0.699517329	0.000237379	0.00011869	0.274054439	0	0.025993037	7.91E-05	0.699517329	0.000158253	0.270533312	0.000158253	0.025557841	0.00011869	0.003442	7.91E-05	0	0.000276943	7.91E-05	7.91E-05	0.699517329	0.259811679	0.000158253	0.000316506	0.003442	0	7.91E-05	0	0.010721633	0.025201772	0	0.000197816	0	7.91E-05	7.91E-05	0.00011869	7.91E-05	7.91E-05	3.96E-05	3.96E-05	0.00011869	0.003442	3.96E-05	0.571134673	0	7.91E-05	0	0	0.000593448	0.000158253	0.025201772	0	0	7.91E-05	0.106425067	0.2595743	0.010602944	7.91E-05	0.021008071	7.91E-05	7.91E-05	0.003204621	0.571134673	0	0.000237379	0	3.96E-05	0	0	0	0	7.91E-05	0.106425067	3.96E-05	0.2595743	0.010484254	0.00011869	3.96E-05	0.021008071	7.91E-05	0.025162209
ZMBH10Z-04	0.519324916	3.22E-05	0	0.477647514	0	0.002995362	0	0.519324916	9.66E-05	0.473202783	3.22E-05	0.002898737	0	0.004412523	0	0	0	3.22E-05	0	0.519324916	0.472784076	3.22E-05	0	0.004412523	0	0	0	0.000418707	0.002898737	0	0	0	3.22E-05	0	0	0	3.22E-05	3.22E-05	9.66E-05	0	0.004412523	0	0.433457872	0	0	0	0	3.22E-05	0	0.002898737	0	0	0	0.078877867	0.47271966	0.000322082	3.22E-05	0.00695697	0	0	0.003317444	0.433457872	0	0.001095079	0	3.22E-05	9.66E-05	3.22E-05	0	0	0	0.078877867	3.22E-05	0.47271966	0.000322082	0	3.22E-05	0.00695697	0	0.002866529
ZMBH10Z-05	0.872400612	0.000573394	0.000535168	0.087308869	0.000344037	0.038799694	3.82E-05	0.872400612	0.001681957	0.081422018	0.000458716	0.036429664	0.000535168	0.004778287	0	0.000344037	0.000535168	0.001108563	3.82E-05	0.87220948	0.080542813	0.000458716	0.000382263	0.004778287	0	0	0.000344037	0.000879205	0.036047401	0	0.000344037	0.000420489	0.001108563	3.82E-05	0.000535168	7.65E-05	7.65E-05	0	0.00030581	0.000535168	0.004778287	0.00030581	0.615061162	0	0	0.000344037	0	0.000688073	0.000191131	0.036047401	0	0.000152905	0.000267584	0.124655963	0.080084098	0.000573394	0.001108563	0.130925076	3.82E-05	7.65E-05	0.004396024	0.615061162	0	0.000344037	0.000344037	0	0.000267584	7.65E-05	3.82E-05	0.000152905	0.000229358	0.124579511	0.000152905	0.080084098	0.000458716	0.000458716	0.001108563	0.130925076	3.82E-05	0.035970948
